image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,batch_name,config_name,compound,concentration
image_02461,Group B,126,41.56777572631836,10896743.0,1599.3273690363712,54531,0.20801925659179688,0.00048065185546875,4.8065185546875,381.03570556640625,366.0626525878906,268.25,98.25,564.0,0.07936507936507936,0.1746031746031746,0.746031746031746,Week1_22123,default,cytochalasin B,1.0
image_00676,Group A,156,43.340858459472656,11361546.0,1188.077792866563,67901,0.2590217590332031,0.0005950927734375,5.950927734375,382.4615478515625,340.0395812988281,330.75,111.625,503.25,0.10897435897435898,0.12179487179487179,0.7692307692307693,Week1_22141,default,aphidicolin,0.003
image_00677,Group A,179,69.19119262695312,18138056.0,1886.859960271977,70810,0.27011871337890625,0.000682830810546875,6.82830810546875,344.6843566894531,375.4051208496094,243.5,44.0,535.25,0.18435754189944134,0.17318435754189945,0.6424581005586593,Week1_22141,default,aphidicolin,0.003
image_00678,Group A,136,54.07686996459961,14175927.0,1915.9540939077124,57267,0.21845626831054688,0.000518798828125,5.18798828125,369.6875,353.13555908203125,289.25,72.5,515.125,0.07352941176470588,0.22058823529411764,0.7058823529411765,Week1_22141,default,aphidicolin,0.003
image_00679,Group A,218,69.88877868652344,18320924.0,1421.85788433603,82758,0.31569671630859375,0.00083160400390625,8.3160400390625,332.6376037597656,365.1971740722656,247.0,49.625,441.0,0.16055045871559634,0.19724770642201836,0.6422018348623854,Week1_22141,default,aphidicolin,0.003
image_00688,Group A,204,59.17849349975586,15513287.0,1137.1239056039922,78091,0.2978935241699219,0.0007781982421875,7.781982421875,331.51715087890625,350.3474426269531,243.25,56.375,484.0,0.17647058823529413,0.16176470588235295,0.6617647058823529,Week1_22141,default,aphidicolin,0.01
image_00689,Group A,157,61.392921447753906,16093786.0,1637.4583599282778,60601,0.23117446899414062,0.000598907470703125,5.98907470703125,337.5668640136719,325.718017578125,276.0,55.5,483.5,0.12738853503184713,0.20382165605095542,0.6687898089171974,Week1_22141,default,aphidicolin,0.01
image_00690,Group A,165,52.35688781738281,13725044.0,1312.203762067249,71291,0.2719535827636719,0.000629425048828125,6.29425048828125,380.0333251953125,380.3711242675781,300.0,54.5,506.5,0.12727272727272726,0.18181818181818182,0.6909090909090909,Week1_22141,default,aphidicolin,0.01
image_00691,Group A,92,59.591182708740234,15621471.0,3138.0365999592323,44725,0.17061233520507812,0.0003509521484375,3.509521484375,434.5,429.3063659667969,317.5,71.875,598.5,0.13043478260869565,0.16304347826086957,0.7065217391304348,Week1_22141,default,aphidicolin,0.01
image_00700,Group A,184,58.3665657043457,15300445.0,1306.5515388556378,75605,0.2884101867675781,0.000701904296875,7.01904296875,361.39129638671875,358.773193359375,255.75,68.5,513.0,0.14130434782608695,0.15760869565217392,0.7010869565217391,Week1_22141,default,aphidicolin,0.03
image_00701,Group A,136,59.67231369018555,15642739.0,2267.2738053066278,55886,0.21318817138671875,0.000518798828125,5.18798828125,363.4705810546875,403.22454833984375,220.5,35.75,528.625,0.16911764705882354,0.22058823529411764,0.6102941176470589,Week1_22141,default,aphidicolin,0.03
image_00702,Group A,179,64.51218795776367,16911483.0,1336.1796991709707,70870,0.27034759521484375,0.000682830810546875,6.82830810546875,343.4022216796875,351.68804931640625,192.0,64.5,568.75,0.11173184357541899,0.22346368715083798,0.664804469273743,Week1_22141,default,aphidicolin,0.03
image_00703,Group A,114,47.78470993041992,12526475.0,1798.927065560696,58329,0.22250747680664062,0.00043487548828125,4.3487548828125,454.1842041015625,452.5472412109375,306.75,57.125,711.625,0.13157894736842105,0.18421052631578946,0.6842105263157895,Week1_22141,default,aphidicolin,0.03
image_00712,Group A,173,58.52882385253906,15342980.0,1214.7107780722436,73838,0.28166961669921875,0.000659942626953125,6.59942626953125,374.2514343261719,377.8005676269531,277.5,50.5,529.5,0.14450867052023122,0.1791907514450867,0.6763005780346821,Week1_22141,default,aphidicolin,0.1
image_00713,Group A,163,57.275634765625,15014464.0,1238.033820092678,66901,0.2552070617675781,0.000621795654296875,6.21795654296875,359.9263916015625,372.2797546386719,261.5,70.75,504.5,0.13496932515337423,0.1656441717791411,0.6993865030674846,Week1_22141,default,aphidicolin,0.1
image_00714,Group A,195,61.42884063720703,16103202.0,1104.5189002733096,72125,0.2751350402832031,0.000743865966796875,7.43865966796875,322.1051330566406,360.728515625,190.5,43.25,453.5,0.1641025641025641,0.2153846153846154,0.6205128205128205,Week1_22141,default,aphidicolin,0.1
image_00715,Group A,183,67.6159782409668,17725123.0,1661.31349149147,84075,0.3207206726074219,0.000698089599609375,6.98089599609375,403.15301513671875,425.6438293457031,270.0,49.5,563.0,0.15846994535519127,0.14754098360655737,0.6939890710382514,Week1_22141,default,aphidicolin,0.1
image_00724,Group A,128,65.49311065673828,17168626.0,1816.8973905862658,45905,0.17511367797851562,0.00048828125,4.8828125,312.1640625,382.40203857421875,118.5,25.375,500.5,0.2421875,0.234375,0.5234375,Week1_22141,default,aphidicolin,0.3
image_00725,Group A,166,77.99930191040039,20447049.0,1676.3963351144776,69809,0.2663002014160156,0.00063323974609375,6.3323974609375,365.3735046386719,389.0831298828125,246.25,36.5,558.375,0.18072289156626506,0.18674698795180722,0.6325301204819277,Week1_22141,default,aphidicolin,0.3
image_00726,Group A,119,44.211631774902344,11589814.0,1100.0104335494689,50953,0.19437026977539062,0.000453948974609375,4.53948974609375,374.70587158203125,391.785888671875,229.0,92.0,608.25,0.13445378151260504,0.14285714285714285,0.7226890756302521,Week1_22141,default,aphidicolin,0.3
image_00727,Group A,192,61.70038986206055,16174387.0,1310.1653721624607,70359,0.2683982849121094,0.000732421875,7.32421875,317.9505310058594,342.2581787109375,194.0,35.875,500.25,0.17708333333333334,0.21354166666666666,0.609375,Week1_22141,default,aphidicolin,0.3
image_00736,Group A,144,62.349971771240234,16344671.0,1967.3167478171963,61843,0.23591232299804688,0.00054931640625,5.4931640625,375.81597900390625,368.810546875,248.75,58.25,596.75,0.1597222222222222,0.19444444444444445,0.6458333333333334,Week1_22141,default,aphidicolin,1.0
image_00737,Group A,127,87.6209831237793,22969315.0,2003.4236412820028,46410,0.17704010009765625,0.000484466552734375,4.84466552734375,319.21258544921875,355.7425537109375,170.5,24.75,531.0,0.25196850393700787,0.1968503937007874,0.5511811023622047,Week1_22141,default,aphidicolin,1.0
image_00738,Group A,169,75.36492919921875,19756464.0,1390.0026070140302,54969,0.20969009399414062,0.000644683837890625,6.44683837890625,279.8165588378906,370.2344055175781,107.0,29.0,364.0,0.20710059171597633,0.2781065088757396,0.514792899408284,Week1_22141,default,aphidicolin,1.0
image_00739,Group A,183,54.152767181396484,14195823.0,1010.4542813594308,68441,0.2610816955566406,0.000698089599609375,6.98089599609375,323.67486572265625,400.1849365234375,169.0,29.0,463.5,0.21311475409836064,0.22950819672131148,0.5573770491803278,Week1_22141,default,aphidicolin,1.0
image_00748,Group A,126,65.33758163452148,17127855.0,2513.039934971821,58565,0.22340774536132812,0.00048065185546875,4.8065185546875,410.6666564941406,475.22589111328125,156.75,46.625,650.75,0.16666666666666666,0.2222222222222222,0.6111111111111112,Week1_22141,default,aphidicolin,3.0
image_00749,Group A,103,91.95575332641602,24105649.0,3051.751952296574,39364,0.1501617431640625,0.000392913818359375,3.92913818359375,335.0388488769531,408.7991027832031,120.5,24.75,609.0,0.2524271844660194,0.21359223300970873,0.5339805825242718,Week1_22141,default,aphidicolin,3.0
image_00750,Group A,101,100.29610061645508,26292021.0,2601.5519080125814,36611,0.13965988159179688,0.000385284423828125,3.85284423828125,315.2425842285156,432.7500305175781,93.0,32.0,392.5,0.16831683168316833,0.33663366336633666,0.49504950495049505,Week1_22141,default,aphidicolin,3.0
image_00751,Group A,146,82.15503311157227,21536449.0,2250.900452801943,58561,0.22339248657226562,0.00055694580078125,5.5694580078125,350.8287658691406,439.8684997558594,121.75,25.5,645.125,0.2465753424657534,0.2328767123287671,0.5205479452054794,Week1_22141,default,aphidicolin,3.0
image_00760,Group A,119,30.71961212158203,8052962.0,664.9485661703511,43190,0.16475677490234375,0.000453948974609375,4.53948974609375,313.6218566894531,329.1684875488281,185.5,54.5,439.75,0.09243697478991597,0.25210084033613445,0.6554621848739496,Week1_22141,default,aphidicolin,10.0
image_00761,Group A,139,65.44569396972656,17156196.0,2043.1359592413064,55472,0.21160888671875,0.000530242919921875,5.30242919921875,347.2913818359375,413.28143310546875,133.5,39.5,581.75,0.16546762589928057,0.302158273381295,0.5323741007194245,Week1_22141,default,aphidicolin,10.0
image_00762,Group A,159,57.72039794921875,15131056.0,1560.743973877281,65219,0.24879074096679688,0.000606536865234375,6.06536865234375,357.9622497558594,413.8291320800781,168.0,39.25,530.0,0.13836477987421383,0.27672955974842767,0.5849056603773585,Week1_22141,default,aphidicolin,10.0
image_00763,Group A,178,72.03594970703125,18883792.0,1311.370213355869,66596,0.2540435791015625,0.00067901611328125,6.7901611328125,323.4971923828125,358.6875,198.5,36.875,486.125,0.15730337078651685,0.2640449438202247,0.5786516853932584,Week1_22141,default,aphidicolin,10.0
image_02416,Group B,95,44.816123962402344,11748278.0,1930.7443649568013,53122,0.20264434814453125,0.000362396240234375,3.62396240234375,500.6842041015625,408.69012451171875,482.5,97.0,744.5,0.11578947368421053,0.14736842105263157,0.7368421052631579,Week1_22141,default,cytochalasin B,0.01
image_02417,Group B,134,75.48102951049805,19786899.0,2483.2227159872273,56920,0.217132568359375,0.00051116943359375,5.1116943359375,373.8805847167969,358.2051696777344,277.5,59.25,544.625,0.08955223880597014,0.21641791044776118,0.6940298507462687,Week1_22141,default,cytochalasin B,0.01
image_02418,Group B,148,60.99810791015625,15990288.0,1662.96265816316,73186,0.27918243408203125,0.0005645751953125,5.645751953125,438.18243408203125,417.879150390625,359.75,66.875,641.25,0.13513513513513514,0.13513513513513514,0.7297297297297297,Week1_22141,default,cytochalasin B,0.01
image_02419,Group B,163,67.48381423950195,17690477.0,1850.14520005729,74988,0.2860565185546875,0.000621795654296875,6.21795654296875,405.5306701660156,390.0791931152344,324.0,97.0,543.75,0.1656441717791411,0.09202453987730061,0.7423312883435583,Week1_22141,default,cytochalasin B,0.01
image_02428,Group B,152,66.44176864624023,17417311.0,1691.9702114043612,61687,0.23531723022460938,0.000579833984375,5.79833984375,357.0230407714844,380.26116943359375,242.25,53.5,480.25,0.11842105263157894,0.21052631578947367,0.6710526315789473,Week1_22141,default,cytochalasin B,0.03
image_02429,Group B,97,36.11088180541992,9466251.0,1548.9251861517405,56110,0.21404266357421875,0.000370025634765625,3.70025634765625,517.3917236328125,415.7445983886719,448.0,119.0,759.0,0.061855670103092786,0.15463917525773196,0.7835051546391752,Week1_22141,default,cytochalasin B,0.03
image_02430,Group B,152,45.74311447143555,11991283.0,1495.8419115891302,60024,0.228973388671875,0.000579833984375,5.79833984375,347.7302551269531,326.29571533203125,270.75,83.625,508.5,0.10526315789473684,0.17105263157894737,0.7236842105263158,Week1_22141,default,cytochalasin B,0.03
image_02431,Group B,140,74.57083511352539,19548297.0,2544.49656167136,58672,0.22381591796875,0.0005340576171875,5.340576171875,368.8500061035156,371.16485595703125,264.5,98.5,497.125,0.15714285714285714,0.1,0.7428571428571429,Week1_22141,default,cytochalasin B,0.03
image_02440,Group B,168,53.67168045043945,14069709.0,1525.9121075490111,63998,0.24413299560546875,0.000640869140625,6.40869140625,335.2440490722656,374.8600158691406,227.25,44.625,469.375,0.1488095238095238,0.20833333333333334,0.6428571428571429,Week1_22141,default,cytochalasin B,0.1
image_02441,Group B,144,64.5977783203125,16933920.0,1997.8700017780066,61553,0.23480606079101562,0.00054931640625,5.4931640625,375.97222900390625,339.04620361328125,326.5,94.75,528.5,0.1111111111111111,0.1527777777777778,0.7361111111111112,Week1_22141,default,cytochalasin B,0.1
image_02442,Group B,119,52.92451477050781,13873844.0,2039.5432063990738,60457,0.23062515258789062,0.000453948974609375,4.53948974609375,453.3193359375,377.463134765625,430.5,78.25,680.25,0.08403361344537816,0.17647058823529413,0.7394957983193278,Week1_22141,default,cytochalasin B,0.1
image_02443,Group B,133,42.49660873413086,11140231.0,1828.2822150618158,63546,0.24240875244140625,0.000507354736328125,5.07354736328125,426.1466064453125,392.3318786621094,340.0,91.0,638.0,0.12030075187969924,0.15037593984962405,0.7293233082706767,Week1_22141,default,cytochalasin B,0.1
image_02452,Group B,68,30.821796417236328,8079749.0,1682.133927229428,36907,0.14078903198242188,0.0002593994140625,2.593994140625,488.9485168457031,426.154052734375,401.0,106.25,770.75,0.08823529411764706,0.1323529411764706,0.7794117647058824,Week1_22141,default,cytochalasin B,0.3
image_02453,Group B,125,58.45226287841797,15322910.0,2548.407289953844,53326,0.20342254638671875,0.000476837158203125,4.76837158203125,379.3840026855469,376.32965087890625,258.5,78.0,583.5,0.088,0.24,0.672,Week1_22141,default,cytochalasin B,0.3
image_02454,Group B,163,67.32755661010742,17649515.0,2195.408762727966,73240,0.279388427734375,0.000621795654296875,6.21795654296875,396.4233093261719,374.9001770019531,306.5,92.25,553.75,0.12883435582822086,0.1411042944785276,0.7300613496932515,Week1_22141,default,cytochalasin B,0.3
image_02455,Group B,183,69.82568740844727,18304385.0,2053.2276069111977,79244,0.3022918701171875,0.000698089599609375,6.98089599609375,382.43988037109375,385.1339416503906,274.0,82.5,520.25,0.1092896174863388,0.16939890710382513,0.7213114754098361,Week1_22141,default,cytochalasin B,0.3
image_02464,Group B,98,37.655948638916016,9871281.0,1732.9524561450671,44927,0.17138290405273438,0.00037384033203125,3.7384033203125,407.7091979980469,368.4720458984375,293.0,124.125,592.625,0.09183673469387756,0.08163265306122448,0.826530612244898,Week1_22141,default,cytochalasin B,1.0
image_02465,Group B,126,56.778968811035156,14884266.0,2421.581005137821,56654,0.21611785888671875,0.00048065185546875,4.8065185546875,398.8333435058594,366.8935546875,278.0,86.625,655.625,0.11904761904761904,0.15873015873015872,0.7222222222222222,Week1_22141,default,cytochalasin B,1.0
image_00384,Group B,54,30.656394958496094,8036390.0,1188.205406644789,31891,0.12165451049804688,0.00020599365234375,2.0599365234375,531.3055419921875,418.0752258300781,519.0,90.75,768.0,0.14814814814814814,0.1111111111111111,0.7407407407407407,Week2_24121,default,ALLN,0.03
image_00385,Group B,51,49.487266540527344,12972790.0,2490.024999602174,27071,0.10326766967773438,0.000194549560546875,1.94549560546875,478.13726806640625,461.3971252441406,320.0,63.75,746.75,0.09803921568627451,0.19607843137254902,0.7058823529411765,Week2_24121,default,ALLN,0.03
image_00386,Group B,51,32.21415710449219,8444748.0,1822.967213516822,34362,0.13108062744140625,0.000194549560546875,1.94549560546875,611.5980224609375,477.2254943847656,593.0,189.0,913.25,0.09803921568627451,0.11764705882352941,0.7843137254901961,Week2_24121,default,ALLN,0.03
image_00387,Group B,46,45.213199615478516,11852369.0,2548.0410518138524,28699,0.10947799682617188,0.00017547607421875,1.7547607421875,561.9456787109375,431.5113220214844,539.5,170.875,758.875,0.043478260869565216,0.13043478260869565,0.8260869565217391,Week2_24121,default,ALLN,0.03
image_00396,Group B,38,49.10129165649414,12871609.0,2585.5906654458813,20024,0.076385498046875,0.00014495849609375,1.4495849609375,472.09210205078125,366.9320373535156,391.25,175.0,794.5,0.13157894736842105,0.10526315789473684,0.7631578947368421,Week2_24121,default,ALLN,0.1
image_00397,Group B,54,44.110050201416016,11563185.0,2254.4427954167913,25044,0.0955352783203125,0.00020599365234375,2.0599365234375,416.6111145019531,441.94207763671875,235.75,70.125,655.5,0.1111111111111111,0.24074074074074073,0.6481481481481481,Week2_24121,default,ALLN,0.1
image_00398,Group B,56,53.9064826965332,14131261.0,2889.8733231479855,37253,0.14210891723632812,0.000213623046875,2.13623046875,600.6607055664062,525.111572265625,454.75,100.0,938.5,0.05357142857142857,0.19642857142857142,0.75,Week2_24121,default,ALLN,0.1
image_00399,Group B,70,51.19139862060547,13419518.0,2571.440341055335,34313,0.13089370727539062,0.00026702880859375,2.6702880859375,441.9142761230469,424.3913879394531,335.0,79.625,678.0,0.11428571428571428,0.18571428571428572,0.7,Week2_24121,default,ALLN,0.1
image_00408,Group B,45,66.01653289794922,17305838.0,3061.8121427399456,17743,0.06768417358398438,0.000171661376953125,1.71661376953125,345.022216796875,346.5174865722656,248.0,93.5,443.0,0.2,0.08888888888888889,0.7111111111111111,Week2_24121,default,ALLN,0.3
image_00409,Group B,71,39.41014099121094,10331132.0,1633.8433047530707,35978,0.13724517822265625,0.000270843505859375,2.70843505859375,451.5422668457031,469.814453125,242.0,79.75,711.5,0.07042253521126761,0.22535211267605634,0.704225352112676,Week2_24121,default,ALLN,0.3
image_00410,Group B,65,69.2016830444336,18140806.0,2841.0420113275177,23501,0.08964920043945312,0.000247955322265625,2.47955322265625,320.8846130371094,401.46661376953125,177.5,50.5,426.5,0.13846153846153847,0.27692307692307694,0.5846153846153846,Week2_24121,default,ALLN,0.3
image_00411,Group B,44,50.59553909301758,13263317.0,2633.645123380338,26469,0.10097122192382812,0.0001678466796875,1.678466796875,545.4431762695312,533.9456787109375,348.0,115.5,871.0,0.1590909090909091,0.09090909090909091,0.75,Week2_24121,default,ALLN,0.3
image_00420,Group B,54,37.88478469848633,9931269.0,1971.0998655404983,19812,0.0755767822265625,0.00020599365234375,2.0599365234375,322.5648193359375,347.5726623535156,192.5,41.875,473.625,0.12962962962962962,0.24074074074074073,0.6296296296296297,Week2_24121,default,ALLN,1.0
image_00421,Group B,36,37.98611068725586,9957831.0,1738.8615281258099,19370,0.07389068603515625,0.0001373291015625,1.373291015625,477.3333435058594,396.07421875,357.75,148.75,683.75,0.027777777777777776,0.16666666666666666,0.8055555555555556,Week2_24121,default,ALLN,1.0
image_00422,Group B,59,49.662357330322266,13018689.0,2272.4891201387945,26017,0.09924697875976562,0.000225067138671875,2.25067138671875,392.1610107421875,455.5480041503906,189.5,73.75,555.25,0.0847457627118644,0.2711864406779661,0.6440677966101694,Week2_24121,default,ALLN,1.0
image_00423,Group B,45,33.50210189819336,8782375.0,1730.9784578012623,25503,0.09728622436523438,0.000171661376953125,1.71661376953125,506.4666748046875,447.844482421875,339.5,133.5,770.0,0.022222222222222223,0.15555555555555556,0.8222222222222222,Week2_24121,default,ALLN,1.0
image_00432,Group B,20,26.263771057128906,6884890.0,2013.117795129714,12561,0.047916412353515625,7.62939453125e-05,0.762939453125,573.875,459.9491271972656,438.75,176.875,770.0,0.1,0.1,0.8,Week2_24121,default,ALLN,10.0
image_00433,Group B,25,19.261550903320312,5049300.0,1175.2478447870817,15745,0.060062408447265625,9.5367431640625e-05,0.95367431640625,564.7999877929688,372.22186279296875,468.5,370.0,838.0,0.04,0.08,0.88,Week2_24121,default,ALLN,10.0
image_00434,Group B,31,17.208576202392578,4511125.0,1201.6984507712623,25633,0.09778213500976562,0.000118255615234375,1.18255615234375,758.258056640625,448.4407653808594,754.5,381.75,1073.0,0.03225806451612903,0.06451612903225806,0.9032258064516129,Week2_24121,default,ALLN,10.0
image_00435,Group B,34,19.646286010742188,5150156.0,1062.0210045778658,25499,0.09727096557617188,0.00012969970703125,1.2969970703125,679.691162109375,316.2161865234375,690.0,501.125,900.375,0.0,0.058823529411764705,0.9411764705882353,Week2_24121,default,ALLN,10.0
image_00444,Group B,32,23.426151275634766,6141025.0,1509.2303022863198,24599,0.09383773803710938,0.0001220703125,1.220703125,694.515625,468.6778869628906,612.75,341.125,970.0,0.0625,0.03125,0.90625,Week2_24121,default,ALLN,30.0
image_00445,Group B,34,15.796764373779297,4141027.0,889.763645994346,21944,0.083709716796875,0.00012969970703125,1.2969970703125,589.86767578125,436.6898498535156,442.75,248.75,820.125,0.058823529411764705,0.058823529411764705,0.8823529411764706,Week2_24121,default,ALLN,30.0
image_00446,Group B,29,15.03512191772461,3941367.0,948.8146119403973,23166,0.08837127685546875,0.000110626220703125,1.10626220703125,720.5689697265625,445.1355285644531,647.0,382.5,1008.5,0.034482758620689655,0.06896551724137931,0.896551724137931,Week2_24121,default,ALLN,30.0
image_00447,Group B,20,16.110836029052734,4223359.0,996.0156046263728,12422,0.04738616943359375,7.62939453125e-05,0.762939453125,558.2999877929688,328.5827941894531,487.5,292.125,781.125,0.0,0.0,1.0,Week2_24121,default,ALLN,30.0
image_02484,Group A,67,40.58570861816406,10639300.0,2138.5403606367763,29628,0.1130218505859375,0.000255584716796875,2.55584716796875,392.9403076171875,388.27227783203125,309.0,78.5,538.25,0.08955223880597014,0.208955223880597,0.7014925373134329,Week2_24121,default,cytochalasin D,0.003
image_02485,Group A,47,40.51160430908203,10619874.0,2473.457003401534,26796,0.1022186279296875,0.000179290771484375,1.79290771484375,511.4787292480469,364.6874694824219,496.0,188.0,753.5,0.0425531914893617,0.10638297872340426,0.851063829787234,Week2_24121,default,cytochalasin D,0.003
image_02486,Group A,52,40.18898010253906,10535300.0,2628.076789572602,36844,0.1405487060546875,0.0001983642578125,1.983642578125,641.7788696289062,544.5330810546875,454.0,147.375,1112.25,0.038461538461538464,0.11538461538461539,0.8461538461538461,Week2_24121,default,cytochalasin D,0.003
image_02487,Group A,33,23.060771942138672,6045243.0,1891.0622514426796,21949,0.08372879028320312,0.000125885009765625,1.25885009765625,610.98486328125,422.7992248535156,527.0,224.5,881.5,0.030303030303030304,0.030303030303030304,0.9393939393939394,Week2_24121,default,cytochalasin D,0.003
image_02496,Group A,57,28.443603515625,7456320.0,1681.7426995635033,34806,0.13277435302734375,0.000217437744140625,2.17437744140625,550.4035034179688,459.6881103515625,439.0,162.5,887.5,0.07017543859649122,0.10526315789473684,0.8245614035087719,Week2_24121,default,cytochalasin D,0.01
image_02497,Group A,64,35.131431579589844,9209494.0,2116.016798615863,30641,0.11688613891601562,0.000244140625,2.44140625,423.53125,441.144775390625,223.5,70.75,779.25,0.15625,0.171875,0.671875,Week2_24121,default,cytochalasin D,0.01
image_02498,Group A,52,35.63036346435547,9340286.0,2113.9711035116925,28550,0.10890960693359375,0.0001983642578125,1.983642578125,491.2403869628906,442.4017639160156,362.75,110.25,796.25,0.1346153846153846,0.11538461538461539,0.75,Week2_24121,default,cytochalasin D,0.01
image_02499,Group A,43,39.27406692504883,10295461.0,2460.641794821815,23358,0.08910369873046875,0.000164031982421875,1.64031982421875,490.1046447753906,423.3262939453125,344.0,142.25,770.5,0.06976744186046512,0.16279069767441862,0.7674418604651163,Week2_24121,default,cytochalasin D,0.01
image_02508,Group A,49,24.58526611328125,6444880.0,1499.5748372338712,31412,0.1198272705078125,0.000186920166015625,1.86920166015625,579.6428833007812,447.38330078125,511.0,198.0,900.5,0.04081632653061224,0.08163265306122448,0.8775510204081632,Week2_24121,default,cytochalasin D,0.03
image_02509,Group A,49,18.16938018798828,4762994.0,1165.5885054813116,29509,0.11256790161132812,0.000186920166015625,1.86920166015625,545.6734619140625,355.7480773925781,488.5,294.0,702.0,0.04081632653061224,0.04081632653061224,0.9183673469387755,Week2_24121,default,cytochalasin D,0.03
image_02510,Group A,29,28.660030364990234,7513055.0,2218.4603369375545,17903,0.06829452514648438,0.000110626220703125,1.10626220703125,572.3275756835938,444.9185485839844,465.0,282.0,718.5,0.10344827586206896,0.034482758620689655,0.8620689655172413,Week2_24121,default,cytochalasin D,0.03
image_02511,Group A,46,24.35834503173828,6385394.0,1506.5552207352011,28092,0.1071624755859375,0.00017547607421875,1.7547607421875,557.75,408.8684387207031,433.5,197.875,922.5,0.021739130434782608,0.0,0.9782608695652174,Week2_24121,default,cytochalasin D,0.03
image_02520,Group A,54,26.691322326660156,6996970.0,1786.4980484772823,28236,0.1077117919921875,0.00020599365234375,2.0599365234375,475.6851806640625,385.29290771484375,420.0,131.625,713.0,0.05555555555555555,0.12962962962962962,0.8148148148148148,Week2_24121,default,cytochalasin D,0.1
image_02521,Group A,49,24.99041748046875,6551088.0,1776.238685335964,29705,0.11331558227539062,0.000186920166015625,1.86920166015625,550.9591674804688,461.5672607421875,392.0,249.0,759.5,0.061224489795918366,0.061224489795918366,0.8775510204081632,Week2_24121,default,cytochalasin D,0.1
image_02522,Group A,56,24.514320373535156,6426282.0,1647.1925058033667,34383,0.13116073608398438,0.000213623046875,2.13623046875,562.9821166992188,356.8553466796875,484.25,289.75,805.25,0.017857142857142856,0.05357142857142857,0.9285714285714286,Week2_24121,default,cytochalasin D,0.1
image_02523,Group A,42,29.835498809814453,7821197.0,2087.278340206816,26987,0.10294723510742188,0.00016021728515625,1.6021728515625,581.09521484375,366.7032470703125,532.75,257.125,797.75,0.0,0.047619047619047616,0.9523809523809523,Week2_24121,default,cytochalasin D,0.1
image_02532,Group A,53,19.05004119873047,4993854.0,1926.88786910841,22980,0.0876617431640625,0.000202178955078125,2.02178955078125,392.632080078125,190.53688049316406,344.0,247.5,454.5,0.0,0.018867924528301886,0.9811320754716981,Week2_24121,default,cytochalasin D,1.0
image_02533,Group A,53,17.348743438720703,4547869.0,1381.705019096713,20621,0.07866287231445312,0.000202178955078125,2.02178955078125,351.0282897949219,207.1176300048828,276.0,218.0,434.5,0.018867924528301886,0.018867924528301886,0.9622641509433962,Week2_24121,default,cytochalasin D,1.0
image_02534,Group A,50,17.577789306640625,4607912.0,1518.3332356279716,18126,0.06914520263671875,0.00019073486328125,1.9073486328125,326.20001220703125,220.88192749023438,291.25,236.625,363.5,0.02,0.1,0.88,Week2_24121,default,cytochalasin D,1.0
image_02535,Group A,51,17.674179077148438,4633180.0,1432.7520102818962,19460,0.0742340087890625,0.000194549560546875,1.94549560546875,344.8529357910156,177.82940673828125,316.5,266.0,382.25,0.0,0.0392156862745098,0.9607843137254902,Week2_24121,default,cytochalasin D,1.0
image_02544,Group A,63,18.491313934326172,4847387.0,1815.2449654458178,20641,0.07873916625976562,0.000240325927734375,2.40325927734375,294.71429443359375,150.0,255.0,194.25,340.5,0.0,0.031746031746031744,0.9682539682539683,Week2_24121,default,cytochalasin D,3.0
image_02545,Group A,48,17.602737426757812,4614452.0,1851.9772456192877,18476,0.0704803466796875,0.00018310546875,1.8310546875,345.96875,218.95254516601562,293.0,218.375,412.625,0.0,0.08333333333333333,0.9166666666666666,Week2_24121,default,cytochalasin D,3.0
image_02546,Group A,58,15.513038635253906,4066650.0,1507.4064919812954,18073,0.06894302368164062,0.00022125244140625,2.2125244140625,278.32757568359375,142.73219299316406,250.5,210.25,354.5,0.0,0.08620689655172414,0.9137931034482759,Week2_24121,default,cytochalasin D,3.0
image_02547,Group A,71,20.33359146118164,5330329.0,1788.9387007152982,23244,0.0886688232421875,0.000270843505859375,2.70843505859375,292.44366455078125,154.87416076660156,257.0,207.0,375.75,0.014084507042253521,0.11267605633802817,0.8732394366197183,Week2_24121,default,cytochalasin D,3.0
image_02556,Group A,48,14.422035217285156,3780650.0,1161.3404180746875,14085,0.053730010986328125,0.00018310546875,1.8310546875,258.34375,143.16151428222656,217.5,163.75,369.25,0.0,0.125,0.875,Week2_24121,default,cytochalasin D,10.0
image_02557,Group A,30,9.986671447753906,2617946.0,625.1534783555544,7731,0.029491424560546875,0.00011444091796875,1.1444091796875,227.93333435058594,135.48109436035156,222.75,147.125,272.125,0.03333333333333333,0.2,0.7666666666666667,Week2_24121,default,cytochalasin D,10.0
image_00672,Group A,129,70.0311393737793,18358243.0,2568.1281463977502,57851,0.22068405151367188,0.000492095947265625,4.92095947265625,398.8759765625,369.8577575683594,314.5,57.0,658.0,0.11627906976744186,0.21705426356589147,0.6666666666666666,Week1_22123,conservative,aphidicolin,0.003
image_00673,Group A,100,40.40898132324219,10592972.0,1377.6727000975516,48613,0.18544387817382812,0.0003814697265625,3.814697265625,431.5799865722656,306.7896423339844,359.75,189.75,649.75,0.05,0.11,0.84,Week1_22123,conservative,aphidicolin,0.003
