image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,class_name,compound,concentration,batch_name
image_10224,Microtubule destabilizers,26,20.183792114257812,1322765.0,1349.1790653073695,9873,0.1506500244140625,0.000396728515625,3.96728515625,335.55767822265625,251.7168426513672,257.25,131.5,570.125,0.038461538461538464,0.19230769230769232,0.7692307692307693,Microtubule destabilizers,vincristine,0.1,Week3_25421
image_10225,Microtubule destabilizers,28,30.068557739257812,1970573.0,1798.7483058178332,12683,0.1935272216796875,0.00042724609375,4.2724609375,398.1785583496094,388.5128173828125,279.75,98.25,615.875,0.03571428571428571,0.21428571428571427,0.75,Microtubule destabilizers,vincristine,0.1,Week3_25421
image_10226,Microtubule destabilizers,29,34.64581298828125,2270548.0,2736.9494111798704,10568,0.1612548828125,0.0004425048828125,4.425048828125,320.5862121582031,277.382568359375,228.0,80.0,477.0,0.034482758620689655,0.2413793103448276,0.7241379310344828,Microtubule destabilizers,vincristine,0.1,Week3_25421
image_10227,Microtubule destabilizers,24,26.996536254882812,1769245.0,1788.5566133686807,9343,0.1425628662109375,0.0003662109375,3.662109375,339.3333435058594,420.2816467285156,201.0,56.25,443.375,0.041666666666666664,0.375,0.5833333333333334,Microtubule destabilizers,vincristine,0.1,Week3_25421
image_10228,Microtubule destabilizers,24,20.7158203125,1357632.0,1611.6845617294312,9570,0.146026611328125,0.0003662109375,3.662109375,352.6666564941406,333.6972351074219,277.0,131.25,456.875,0.08333333333333333,0.125,0.7916666666666666,Microtubule destabilizers,vincristine,0.1,Week3_25441
image_10229,Microtubule destabilizers,27,18.417388916015625,1207002.0,1102.127208611928,9086,0.138641357421875,0.0004119873046875,4.119873046875,296.2407531738281,379.4668884277344,144.0,82.0,265.75,0.0,0.3333333333333333,0.6666666666666666,Microtubule destabilizers,vincristine,0.1,Week3_25441
image_10230,Microtubule destabilizers,15,15.83428955078125,1037716.0,1128.828588631004,6565,0.1001739501953125,0.0002288818359375,2.288818359375,379.73333740234375,298.1882019042969,295.0,152.0,413.5,0.0,0.06666666666666667,0.9333333333333333,Microtubule destabilizers,vincristine,0.1,Week3_25441
image_10231,Microtubule destabilizers,31,30.3671875,1990144.0,2117.5166931152344,9196,0.14031982421875,0.0004730224609375,4.730224609375,260.5161437988281,223.7619171142578,182.5,79.5,356.25,0.06451612903225806,0.22580645161290322,0.7096774193548387,Microtubule destabilizers,vincristine,0.1,Week3_25441
image_10232,Microtubule destabilizers,37,21.8897705078125,1434568.0,1397.228083834052,11458,0.174835205078125,0.0005645751953125,5.645751953125,270.8108215332031,236.448974609375,207.5,75.0,358.5,0.10810810810810811,0.1891891891891892,0.7027027027027027,Microtubule destabilizers,vincristine,0.1,Week3_25461
image_10233,Microtubule destabilizers,29,20.296371459960938,1330143.0,1236.1559841481503,10897,0.1662750244140625,0.0004425048828125,4.425048828125,329.17242431640625,374.8144836425781,167.5,47.0,386.0,0.13793103448275862,0.2413793103448276,0.6206896551724138,Microtubule destabilizers,vincristine,0.1,Week3_25461
image_10234,Microtubule destabilizers,29,24.508346557617188,1606179.0,1933.430624915054,10188,0.15545654296875,0.0004425048828125,4.425048828125,308.6206970214844,270.8692626953125,290.5,87.5,382.5,0.06896551724137931,0.2413793103448276,0.6896551724137931,Microtubule destabilizers,vincristine,0.1,Week3_25461
image_10235,Microtubule destabilizers,22,28.656494140625,1878032.0,2262.7775725722313,10290,0.157012939453125,0.000335693359375,3.35693359375,417.0909118652344,387.10125732421875,265.75,147.25,573.625,0.045454545454545456,0.045454545454545456,0.9090909090909091,Microtubule destabilizers,vincristine,0.1,Week3_25461
image_10236,Microtubule destabilizers,35,33.53208923339844,2197559.0,2424.647621404147,14471,0.2208099365234375,0.0005340576171875,5.340576171875,361.94287109375,411.041259765625,190.5,104.75,422.75,0.05714285714285714,0.2,0.7428571428571429,Microtubule destabilizers,vincristine,0.3,Week3_25421
image_10237,Microtubule destabilizers,32,26.8643798828125,1760584.0,2128.464944586158,12463,0.1901702880859375,0.00048828125,4.8828125,342.765625,359.6497497558594,238.0,84.625,444.375,0.09375,0.1875,0.71875,Microtubule destabilizers,vincristine,0.3,Week3_25421
image_10238,Microtubule destabilizers,34,36.30189514160156,2379081.0,2528.087463449454,12629,0.1927032470703125,0.000518798828125,5.18798828125,329.6764831542969,336.3175048828125,244.0,86.375,409.875,0.08823529411764706,0.20588235294117646,0.7058823529411765,Microtubule destabilizers,vincristine,0.3,Week3_25421
image_10239,Microtubule destabilizers,25,27.249847412109375,1785846.0,1830.8142852550372,8022,0.122406005859375,0.0003814697265625,3.814697265625,283.1400146484375,263.5094299316406,192.5,91.5,384.0,0.08,0.2,0.72,Microtubule destabilizers,vincristine,0.3,Week3_25421
image_10240,Microtubule destabilizers,29,23.435943603515625,1535898.0,1838.064622364007,10850,0.165557861328125,0.0004425048828125,4.425048828125,330.5862121582031,303.6131591796875,247.0,89.0,396.0,0.06896551724137931,0.2413793103448276,0.6896551724137931,Microtubule destabilizers,vincristine,0.3,Week3_25441
image_10241,Microtubule destabilizers,27,21.65826416015625,1419396.0,1835.6952588520944,8868,0.13531494140625,0.0004119873046875,4.119873046875,288.6481628417969,234.84844970703125,226.5,125.5,388.75,0.037037037037037035,0.14814814814814814,0.8148148148148148,Microtubule destabilizers,vincristine,0.3,Week3_25441
image_10242,Microtubule destabilizers,27,30.6373291015625,2007848.0,1974.7348943799734,11911,0.1817474365234375,0.0004119873046875,4.119873046875,389.2407531738281,427.8744201660156,160.0,62.75,703.75,0.0,0.4074074074074074,0.5925925925925926,Microtubule destabilizers,vincristine,0.3,Week3_25441
image_10243,Microtubule destabilizers,31,24.727188110351562,1620521.0,1988.0228179355618,10808,0.1649169921875,0.0004730224609375,4.730224609375,310.1290283203125,358.56622314453125,155.5,97.25,336.75,0.03225806451612903,0.25806451612903225,0.7096774193548387,Microtubule destabilizers,vincristine,0.3,Week3_25441
image_10244,Microtubule destabilizers,23,16.93853759765625,1110084.0,990.0001286230981,7326,0.111785888671875,0.0003509521484375,3.509521484375,278.15216064453125,318.1766662597656,134.0,56.5,350.5,0.0,0.391304347826087,0.6086956521739131,Microtubule destabilizers,vincristine,0.3,Week3_25461
image_10245,Microtubule destabilizers,26,25.305007934570312,1658389.0,1802.5022918151226,12078,0.184295654296875,0.000396728515625,3.96728515625,408.73077392578125,402.8012390136719,269.75,109.25,554.875,0.0,0.23076923076923078,0.7692307692307693,Microtubule destabilizers,vincristine,0.3,Week3_25461
image_10246,Microtubule destabilizers,23,23.198532104492188,1520339.0,1699.8708480650093,5676,0.08660888671875,0.0003509521484375,3.509521484375,214.6086883544922,198.13186645507812,188.0,73.25,254.0,0.13043478260869565,0.17391304347826086,0.6956521739130435,Microtubule destabilizers,vincristine,0.3,Week3_25461
image_10247,Microtubule destabilizers,24,25.4080810546875,1665144.0,1980.2642254680395,11135,0.1699066162109375,0.0003662109375,3.662109375,413.4583435058594,438.8771667480469,239.25,97.125,658.0,0.041666666666666664,0.25,0.7083333333333334,Microtubule destabilizers,vincristine,0.3,Week3_25461
image_10248,Microtubule destabilizers,35,36.2099609375,2373056.0,2396.249587059021,9994,0.152496337890625,0.0005340576171875,5.340576171875,246.37142944335938,227.5511932373047,149.0,75.0,408.75,0.02857142857142857,0.4,0.5714285714285714,Microtubule destabilizers,vincristine,1.0,Week3_25421
image_10249,Microtubule destabilizers,38,33.56913757324219,2199987.0,2471.31742458581,12858,0.196197509765625,0.000579833984375,5.79833984375,294.2894592285156,321.1708068847656,177.75,72.0,422.0,0.05263157894736842,0.34210526315789475,0.6052631578947368,Microtubule destabilizers,vincristine,1.0,Week3_25421
image_10250,Microtubule destabilizers,33,20.872482299804688,1367899.0,1434.8337605984416,10131,0.1545867919921875,0.0005035400390625,5.035400390625,265.7727355957031,210.9352264404297,229.0,83.5,453.0,0.06060606060606061,0.2727272727272727,0.6666666666666666,Microtubule destabilizers,vincristine,1.0,Week3_25421
image_10251,Microtubule destabilizers,41,32.73554992675781,2145357.0,2530.01034264802,15023,0.2292327880859375,0.0006256103515625,6.256103515625,318.3902587890625,290.51690673828125,207.0,120.5,467.0,0.04878048780487805,0.1951219512195122,0.7560975609756098,Microtubule destabilizers,vincristine,1.0,Week3_25421
image_10252,Microtubule destabilizers,37,28.530120849609375,1869750.0,2293.6799093848094,13185,0.2011871337890625,0.0005645751953125,5.645751953125,312.2162170410156,265.45916748046875,239.0,136.0,481.0,0.05405405405405406,0.16216216216216217,0.7837837837837838,Microtubule destabilizers,vincristine,1.0,Week3_25441
image_10253,Microtubule destabilizers,34,29.6580810546875,1943672.0,2202.9910626262426,13583,0.2072601318359375,0.000518798828125,5.18798828125,352.25,310.36181640625,270.25,90.75,519.625,0.058823529411764705,0.23529411764705882,0.7058823529411765,Microtubule destabilizers,vincristine,1.0,Week3_25441
image_10254,Microtubule destabilizers,29,17.329696655273438,1135719.0,1351.4328192805406,8127,0.1240081787109375,0.0004425048828125,4.425048828125,246.5689697265625,223.2470703125,155.5,81.5,318.5,0.0,0.3448275862068966,0.6551724137931034,Microtubule destabilizers,vincristine,1.0,Week3_25441
image_10255,Microtubule destabilizers,29,28.38690185546875,1860364.0,2500.59518000111,11839,0.1806488037109375,0.0004425048828125,4.425048828125,362.0,337.95703125,280.5,94.5,520.5,0.034482758620689655,0.2413793103448276,0.7241379310344828,Microtubule destabilizers,vincristine,1.0,Week3_25441
image_10256,Microtubule destabilizers,23,27.279159545898438,1787767.0,1922.2363857438322,10296,0.1571044921875,0.0003509521484375,3.509521484375,391.2826232910156,317.14056396484375,312.0,144.25,601.75,0.0,0.21739130434782608,0.782608695652174,Microtubule destabilizers,vincristine,1.0,Week3_25461
image_10257,Microtubule destabilizers,30,25.472671508789062,1669377.0,1834.1030434367713,12914,0.197052001953125,0.000457763671875,4.57763671875,377.95001220703125,406.2799377441406,190.75,90.5,573.375,0.06666666666666667,0.23333333333333334,0.7,Microtubule destabilizers,vincristine,1.0,Week3_25461
image_10258,Microtubule destabilizers,26,25.944778442382812,1700317.0,2090.2018303403165,6682,0.101959228515625,0.000396728515625,3.96728515625,224.57691955566406,173.0152130126953,190.5,82.5,300.625,0.07692307692307693,0.23076923076923078,0.6923076923076923,Microtubule destabilizers,vincristine,1.0,Week3_25461
image_10259,Microtubule destabilizers,36,35.35310363769531,2316901.0,2413.517056712648,13260,0.20233154296875,0.00054931640625,5.4931640625,320.8611145019531,342.83673095703125,178.0,115.5,333.5,0.05555555555555555,0.1388888888888889,0.8055555555555556,Microtubule destabilizers,vincristine,1.0,Week3_25461
image_10260,Microtubule destabilizers,35,35.99638366699219,2359059.0,2377.1087973469403,13510,0.206146240234375,0.0005340576171875,5.340576171875,339.5714416503906,422.8592834472656,209.0,63.75,414.25,0.05714285714285714,0.2571428571428571,0.6857142857142857,Microtubule destabilizers,vincristine,3.0,Week3_25421
image_10261,Microtubule destabilizers,40,32.33172607421875,2118892.0,2531.620609667152,13840,0.211181640625,0.0006103515625,6.103515625,300.7124938964844,275.4775695800781,162.25,103.25,483.0,0.05,0.175,0.775,Microtubule destabilizers,vincristine,3.0,Week3_25421
image_10262,Microtubule destabilizers,45,29.58465576171875,1938860.0,2186.6655628941953,13939,0.2126922607421875,0.0006866455078125,6.866455078125,267.9666748046875,303.7239074707031,160.5,87.5,331.0,0.044444444444444446,0.3111111111111111,0.6444444444444445,Microtubule destabilizers,vincristine,3.0,Week3_25421
image_10263,Microtubule destabilizers,32,20.948806762695312,1372901.0,1558.6824531049933,10386,0.158477783203125,0.00048828125,4.8828125,282.171875,265.6852722167969,207.5,100.75,391.125,0.0,0.25,0.75,Microtubule destabilizers,vincristine,3.0,Week3_25421
image_10264,Microtubule destabilizers,23,18.086196899414062,1185297.0,1455.807923488086,8271,0.1262054443359375,0.0003509521484375,3.509521484375,318.5,349.24188232421875,191.5,87.75,415.5,0.043478260869565216,0.30434782608695654,0.6521739130434783,Microtubule destabilizers,vincristine,3.0,Week3_25441
image_10265,Microtubule destabilizers,33,22.50433349609375,1474844.0,1710.0338557325304,11285,0.1721954345703125,0.0005035400390625,5.035400390625,302.2878723144531,287.4315185546875,212.0,108.5,381.0,0.0,0.24242424242424243,0.7575757575757576,Microtubule destabilizers,vincristine,3.0,Week3_25441
image_10266,Microtubule destabilizers,26,18.606704711914062,1219409.0,1493.9490938407835,7951,0.1213226318359375,0.000396728515625,3.96728515625,269.80767822265625,233.8069305419922,269.5,48.875,379.625,0.15384615384615385,0.15384615384615385,0.6923076923076923,Microtubule destabilizers,vincristine,3.0,Week3_25441
image_10267,Microtubule destabilizers,23,23.649703979492188,1549907.0,1841.8289070778992,10962,0.167266845703125,0.0003509521484375,3.509521484375,416.60870361328125,408.9745788574219,294.5,122.75,595.0,0.08695652173913043,0.13043478260869565,0.782608695652174,Microtubule destabilizers,vincristine,3.0,Week3_25441
image_10268,Microtubule destabilizers,25,18.8680419921875,1236536.0,1334.8241398185492,9018,0.137603759765625,0.0003814697265625,3.814697265625,315.82000732421875,302.5549011230469,224.0,111.5,438.0,0.08,0.16,0.76,Microtubule destabilizers,vincristine,3.0,Week3_25461
image_10269,Microtubule destabilizers,41,28.569778442382812,1872349.0,2268.216200304916,12869,0.1963653564453125,0.0006256103515625,6.256103515625,274.48779296875,291.04547119140625,197.5,73.0,323.5,0.04878048780487805,0.24390243902439024,0.7073170731707317,Microtubule destabilizers,vincristine,3.0,Week3_25461
image_10270,Microtubule destabilizers,37,18.776336669921875,1230526.0,1423.7129141679034,9169,0.1399078369140625,0.0005645751953125,5.645751953125,213.8783721923828,271.5023498535156,96.5,56.0,307.0,0.08108108108108109,0.4594594594594595,0.4594594594594595,Microtubule destabilizers,vincristine,3.0,Week3_25461
image_10271,Microtubule destabilizers,35,25.157379150390625,1648714.0,1874.0707518225536,11541,0.1761016845703125,0.0005340576171875,5.340576171875,287.8999938964844,276.1698913574219,196.0,84.75,384.75,0.08571428571428572,0.22857142857142856,0.6857142857142857,Microtubule destabilizers,vincristine,3.0,Week3_25461
image_09448,Aurora kinase inhibitors,93,70.09764099121094,4593919.0,1439.6309539077338,21527,0.3284759521484375,0.0014190673828125,14.190673828125,194.86021423339844,262.7626037597656,98.5,43.5,200.0,0.1827956989247312,0.3225806451612903,0.4946236559139785,Aurora kinase inhibitors,AZ841,0.1,Week3_25421
image_09449,Aurora kinase inhibitors,68,71.97431945800781,4716909.0,1545.545467829099,21160,0.3228759765625,0.00103759765625,10.3759765625,264.4264831542969,331.4363708496094,134.75,69.875,365.75,0.1323529411764706,0.27941176470588236,0.5882352941176471,Aurora kinase inhibitors,AZ841,0.1,Week3_25421
image_09450,Aurora kinase inhibitors,95,72.48104858398438,4750118.0,1412.6473764395341,23835,0.3636932373046875,0.0014495849609375,14.495849609375,211.80526733398438,323.5193786621094,94.5,60.75,196.25,0.11578947368421053,0.4,0.4842105263157895,Aurora kinase inhibitors,AZ841,0.1,Week3_25421
image_09451,Aurora kinase inhibitors,68,57.135986328125,3744464.0,1192.7865003943443,23921,0.3650054931640625,0.00103759765625,10.3759765625,299.7720642089844,408.1094665527344,121.0,62.625,332.125,0.10294117647058823,0.2647058823529412,0.6323529411764706,Aurora kinase inhibitors,AZ841,0.1,Week3_25421
image_09452,Aurora kinase inhibitors,71,76.18194580078125,4992660.0,1882.4160534404218,18099,0.2761688232421875,0.0010833740234375,10.833740234375,216.3732452392578,256.17242431640625,125.5,54.5,275.0,0.11267605633802817,0.28169014084507044,0.6056338028169014,Aurora kinase inhibitors,AZ841,0.1,Week3_25441
image_09453,Aurora kinase inhibitors,83,63.2657470703125,4146184.0,1337.7172202914953,21146,0.322662353515625,0.0012664794921875,12.664794921875,217.22288513183594,252.74378967285156,124.5,51.5,283.0,0.13253012048192772,0.30120481927710846,0.5662650602409639,Aurora kinase inhibitors,AZ841,0.1,Week3_25441
image_09454,Aurora kinase inhibitors,90,68.82620239257812,4510594.0,1372.3281317939982,21887,0.3339691162109375,0.001373291015625,13.73291015625,205.51666259765625,280.03765869140625,118.0,67.125,215.5,0.12222222222222222,0.28888888888888886,0.5888888888888889,Aurora kinase inhibitors,AZ841,0.1,Week3_25441
image_09455,Aurora kinase inhibitors,61,63.69303894042969,4174187.0,1850.9433878229465,19612,0.29925537109375,0.0009307861328125,9.307861328125,276.2131042480469,340.1864013671875,150.5,58.0,390.5,0.09836065573770492,0.26229508196721313,0.639344262295082,Aurora kinase inhibitors,AZ841,0.1,Week3_25441
image_09456,Aurora kinase inhibitors,74,69.85113525390625,4577764.0,1165.7503612600267,21371,0.3260955810546875,0.001129150390625,11.29150390625,245.42567443847656,332.35247802734375,107.5,51.0,276.25,0.12162162162162163,0.36486486486486486,0.5135135135135135,Aurora kinase inhibitors,AZ841,0.1,Week3_25461
image_09457,Aurora kinase inhibitors,87,58.96826171875,3864544.0,779.4292600154877,20235,0.3087615966796875,0.0013275146484375,13.275146484375,193.53448486328125,264.2114562988281,93.5,53.5,197.0,0.10344827586206896,0.4367816091954023,0.45977011494252873,Aurora kinase inhibitors,AZ841,0.1,Week3_25461
image_09458,Aurora kinase inhibitors,87,65.59996032714844,4299159.0,1421.0699334701058,23041,0.3515777587890625,0.0013275146484375,13.275146484375,223.79884338378906,282.3641052246094,124.0,70.25,234.5,0.10344827586206896,0.2988505747126437,0.5977011494252874,Aurora kinase inhibitors,AZ841,0.1,Week3_25461
image_09459,Aurora kinase inhibitors,82,61.97401428222656,4061529.0,1114.3515433704015,21881,0.3338775634765625,0.001251220703125,12.51220703125,225.09146118164062,274.634033203125,109.5,67.25,262.5,0.13414634146341464,0.2926829268292683,0.573170731707317,Aurora kinase inhibitors,AZ841,0.1,Week3_25461
image_09460,Aurora kinase inhibitors,60,64.50885009765625,4227652.0,1767.2870310507715,13956,0.21295166015625,0.00091552734375,9.1552734375,196.30833435058594,234.0979766845703,109.75,45.875,294.125,0.13333333333333333,0.3333333333333333,0.5333333333333333,Aurora kinase inhibitors,AZ841,0.3,Week3_25421
image_09461,Aurora kinase inhibitors,55,64.12887573242188,4202750.0,2297.124778985046,19838,0.302703857421875,0.0008392333984375,8.392333984375,314.7181701660156,367.78289794921875,214.5,80.0,347.5,0.07272727272727272,0.2545454545454545,0.6727272727272727,Aurora kinase inhibitors,AZ841,0.3,Week3_25421
image_09462,Aurora kinase inhibitors,54,59.905731201171875,3925982.0,2181.8326966455206,18574,0.283416748046875,0.000823974609375,8.23974609375,300.6666564941406,322.6109619140625,162.0,60.625,462.0,0.07407407407407407,0.3148148148148148,0.6111111111111112,Aurora kinase inhibitors,AZ841,0.3,Week3_25421
image_09463,Aurora kinase inhibitors,82,65.32345581054688,4281038.0,1591.7600919147953,20657,0.3152008056640625,0.001251220703125,12.51220703125,214.94512939453125,291.0002136230469,102.75,51.25,203.5,0.12195121951219512,0.34146341463414637,0.5365853658536586,Aurora kinase inhibitors,AZ841,0.3,Week3_25421
image_09464,Aurora kinase inhibitors,76,60.12254333496094,3940191.0,1762.7180306164082,23336,0.3560791015625,0.00115966796875,11.5966796875,264.7105407714844,300.52239990234375,138.5,84.75,337.375,0.07894736842105263,0.25,0.6710526315789473,Aurora kinase inhibitors,AZ841,0.3,Week3_25441
image_09465,Aurora kinase inhibitors,81,74.08935546875,4855520.0,2130.7444570064545,20775,0.3170013427734375,0.0012359619140625,12.359619140625,217.6851806640625,268.1774597167969,112.0,77.5,276.0,0.12345679012345678,0.2839506172839506,0.5925925925925926,Aurora kinase inhibitors,AZ841,0.3,Week3_25441
image_09466,Aurora kinase inhibitors,52,65.73818969726562,4308218.0,2258.360166302882,19082,0.291168212890625,0.00079345703125,7.9345703125,316.8653869628906,365.31121826171875,185.5,78.125,373.75,0.11538461538461539,0.19230769230769232,0.6923076923076923,Aurora kinase inhibitors,AZ841,0.3,Week3_25441
image_09467,Aurora kinase inhibitors,85,61.61956787109375,4038300.0,1390.303574617952,19528,0.2979736328125,0.0012969970703125,12.969970703125,193.811767578125,222.4722137451172,98.0,57.0,223.0,0.1411764705882353,0.36470588235294116,0.49411764705882355,Aurora kinase inhibitors,AZ841,0.3,Week3_25441
image_09468,Aurora kinase inhibitors,81,70.44232177734375,4616508.0,1389.7321773730218,17850,0.272369384765625,0.0012359619140625,12.359619140625,185.1049346923828,275.2446594238281,79.5,47.0,194.5,0.1111111111111111,0.4444444444444444,0.4444444444444444,Aurora kinase inhibitors,AZ841,0.3,Week3_25461
image_09469,Aurora kinase inhibitors,87,60.91062927246094,3991839.0,942.671898737317,23684,0.36138916015625,0.0013275146484375,13.275146484375,228.83908081054688,285.67095947265625,90.0,43.25,347.75,0.16091954022988506,0.367816091954023,0.47126436781609193,Aurora kinase inhibitors,AZ841,0.3,Week3_25461
image_09470,Aurora kinase inhibitors,62,69.54353332519531,4557605.0,2157.4524810703006,20731,0.3163299560546875,0.000946044921875,9.46044921875,289.3951721191406,339.0697021484375,129.5,63.375,415.625,0.12903225806451613,0.27419354838709675,0.5967741935483871,Aurora kinase inhibitors,AZ841,0.3,Week3_25461
image_09471,Aurora kinase inhibitors,85,66.23637390136719,4340867.0,1181.289723692229,23779,0.3628387451171875,0.0012969970703125,12.969970703125,236.8882293701172,296.62042236328125,99.0,68.5,325.0,0.08235294117647059,0.4235294117647059,0.49411764705882355,Aurora kinase inhibitors,AZ841,0.3,Week3_25461
image_09472,Aurora kinase inhibitors,75,65.65074157714844,4302487.0,1361.3617984612938,17788,0.27142333984375,0.0011444091796875,11.444091796875,200.56666564941406,261.1114196777344,100.0,73.0,200.25,0.10666666666666667,0.38666666666666666,0.5066666666666667,Aurora kinase inhibitors,AZ841,1.0,Week3_25421
image_09473,Aurora kinase inhibitors,101,56.93092346191406,3731025.0,989.1806379777845,20916,0.31915283203125,0.0015411376953125,15.411376953125,173.14356994628906,197.2701416015625,99.0,68.5,184.0,0.0891089108910891,0.4158415841584158,0.49504950495049505,Aurora kinase inhibitors,AZ841,1.0,Week3_25421
image_09474,Aurora kinase inhibitors,71,62.41014099121094,4090111.0,1794.1992312667426,22947,0.3501434326171875,0.0010833740234375,10.833740234375,278.46478271484375,335.14892578125,156.5,91.25,322.75,0.056338028169014086,0.23943661971830985,0.704225352112676,Aurora kinase inhibitors,AZ841,1.0,Week3_25421
image_09475,Aurora kinase inhibitors,84,61.71441650390625,4044516.0,1419.1457980237901,23422,0.357391357421875,0.00128173828125,12.8173828125,239.5654754638672,294.0884704589844,117.25,67.875,270.125,0.11904761904761904,0.3333333333333333,0.5476190476190477,Aurora kinase inhibitors,AZ841,1.0,Week3_25421
image_09476,Aurora kinase inhibitors,77,66.12677001953125,4333684.0,1968.911175455898,23562,0.359527587890625,0.0011749267578125,11.749267578125,263.78570556640625,346.7122802734375,131.5,81.5,288.0,0.1038961038961039,0.2597402597402597,0.6363636363636364,Aurora kinase inhibitors,AZ841,1.0,Week3_25441
image_09477,Aurora kinase inhibitors,49,74.31266784667969,4870155.0,2316.6794757561292,17086,0.260711669921875,0.0007476806640625,7.476806640625,301.153076171875,423.7768859863281,127.0,78.0,308.5,0.14285714285714285,0.2653061224489796,0.5918367346938775,Aurora kinase inhibitors,AZ841,1.0,Week3_25441
image_09478,Aurora kinase inhibitors,57,54.23313903808594,3554223.0,2221.843549631303,21494,0.327972412109375,0.0008697509765625,8.697509765625,327.65789794921875,328.9020690917969,200.0,107.5,385.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,Aurora kinase inhibitors,AZ841,1.0,Week3_25441
image_09479,Aurora kinase inhibitors,66,64.48744201660156,4226249.0,1979.3800913204905,20267,0.3092498779296875,0.001007080078125,10.07080078125,265.5,285.9938659667969,176.75,88.25,342.25,0.12121212121212122,0.18181818181818182,0.696969696969697,Aurora kinase inhibitors,AZ841,1.0,Week3_25441
image_09480,Aurora kinase inhibitors,98,70.46534729003906,4618017.0,1367.6621597853955,23359,0.3564300537109375,0.001495361328125,14.95361328125,201.83163452148438,248.89942932128906,103.5,61.0,255.5,0.16326530612244897,0.3163265306122449,0.5204081632653061,Aurora kinase inhibitors,AZ841,1.0,Week3_25461
image_09481,Aurora kinase inhibitors,60,57.15586853027344,3745767.0,1614.5818603967782,20180,0.30792236328125,0.00091552734375,9.1552734375,292.2083435058594,317.7314453125,168.25,92.875,379.625,0.11666666666666667,0.21666666666666667,0.6666666666666666,Aurora kinase inhibitors,AZ841,1.0,Week3_25461
image_09482,Aurora kinase inhibitors,75,70.07142639160156,4592201.0,1721.8580727090593,22943,0.3500823974609375,0.0011444091796875,11.444091796875,262.8333435058594,352.7462463378906,122.5,62.75,272.0,0.12,0.28,0.6,Aurora kinase inhibitors,AZ841,1.0,Week3_25461
image_09483,Aurora kinase inhibitors,82,75.79441833496094,4967263.0,1924.3283569065388,19274,0.294097900390625,0.001251220703125,12.51220703125,198.81707763671875,258.5935974121094,118.5,44.5,218.125,0.14634146341463414,0.2682926829268293,0.5853658536585366,Aurora kinase inhibitors,AZ841,1.0,Week3_25461
image_09484,Aurora kinase inhibitors,58,61.15434265136719,4007811.0,1815.8973056653049,15084,0.23016357421875,0.000885009765625,8.85009765625,225.20689392089844,172.95521545410156,209.0,89.625,305.5,0.06896551724137931,0.22413793103448276,0.7068965517241379,Aurora kinase inhibitors,AZ-A,0.1,Week1_22123
image_09485,Aurora kinase inhibitors,65,59.119537353515625,3874458.0,1571.8633353328332,24060,0.36712646484375,0.0009918212890625,9.918212890625,324.25384521484375,288.84613037109375,254.0,127.5,396.0,0.07692307692307693,0.1076923076923077,0.8153846153846154,Aurora kinase inhibitors,AZ-A,0.1,Week1_22123
image_09486,Aurora kinase inhibitors,71,56.77232360839844,3720631.0,1445.57409424684,24096,0.36767578125,0.0010833740234375,10.833740234375,296.44366455078125,304.7811279296875,234.0,135.5,289.0,0.014084507042253521,0.18309859154929578,0.8028169014084507,Aurora kinase inhibitors,AZ-A,0.1,Week1_22123
image_09487,Aurora kinase inhibitors,50,39.5775146484375,2593752.0,1866.5879245847464,18560,0.283203125,0.000762939453125,7.62939453125,327.1199951171875,286.9537353515625,260.25,93.375,454.25,0.04,0.22,0.74,Aurora kinase inhibitors,AZ-A,0.1,Week1_22123
image_09488,Aurora kinase inhibitors,65,57.48457336425781,3767309.0,1408.7197327220347,23401,0.3570709228515625,0.0009918212890625,9.918212890625,312.1538391113281,346.0504150390625,205.0,77.5,419.5,0.06153846153846154,0.24615384615384617,0.6923076923076923,Aurora kinase inhibitors,AZ-A,0.1,Week1_22141
image_09489,Aurora kinase inhibitors,63,60.35552978515625,3955460.0,1608.4102196656168,24792,0.3782958984375,0.0009613037109375,9.613037109375,343.9444580078125,356.6849060058594,256.5,116.5,407.75,0.09523809523809523,0.12698412698412698,0.7777777777777778,Aurora kinase inhibitors,AZ-A,0.1,Week1_22141
image_09490,Aurora kinase inhibitors,49,57.144500732421875,3745022.0,2017.0201961984858,23523,0.3589324951171875,0.0007476806640625,7.476806640625,422.4591979980469,379.0523986816406,328.0,125.0,661.0,0.0,0.22448979591836735,0.7755102040816326,Aurora kinase inhibitors,AZ-A,0.1,Week1_22141
image_09491,Aurora kinase inhibitors,52,40.91807556152344,2681607.0,1323.3085502272006,19445,0.2967071533203125,0.00079345703125,7.9345703125,325.98077392578125,307.2963562011719,213.25,88.75,518.0,0.057692307692307696,0.23076923076923078,0.7115384615384616,Aurora kinase inhibitors,AZ-A,0.1,Week1_22141
